hour,total_checkouts,total_pageviews,FB_Conversion_Rate,average_order_value,FB_CTR,discounts,total_sales_lag1,total_sales_lag7,total_sales_rolling_mean
2021-02-09,0.875,48.166666666666664,0.0311526479750778,64.244,1.210692,-2.2916666666666665,5142.0,26568.0,17612.85714285714
2021-02-10,0.25,31.708333333333332,0.021818181818181803,54.733,0.95209,-2.5833333333333335,3734.0,31268.0,13562.714285714286
2021-02-11,0.4166666666666667,33.291666666666664,0.1549815498154981,72.66,1.105361,-2.5,2917.0,24696.0,10592.714285714286
2021-02-12,0.5833333333333334,38.625,0.05136986301369859,69.041,1.190422,-2.9583333333333335,3906.0,21766.0,7907.0
2021-02-13,0.5416666666666666,50.125,0.0521472392638036,70.904,1.39536,-2.375,2966.0,19169.0,5755.285714285715
2021-02-14,0.5,49.958333333333336,0.0416666666666666,64.919,1.071512,-2.0833333333333335,4107.0,17515.0,3721.714285714286
2021-02-15,0.5,46.25,0.0284090909090909,72.629,1.016456,-1.9583333333333333,3280.0,5142.0,3609.0
2021-02-16,0.4166666666666667,42.166666666666664,0.0328358208955223,65.277,0.9559539999999999,-3.9583333333333335,4353.0,3734.0,3666.1428571428573
2021-02-17,0.3333333333333333,38.416666666666664,0.0304054054054054,63.921,0.9123040000000001,-1.6666666666666667,4134.0,2917.0,3760.4285714285716
2021-02-18,0.2916666666666667,34.583333333333336,0.0339622641509433,73.937,0.8462650000000002,-2.1666666666666665,3577.0,3906.0,3740.4285714285716
2021-02-19,0.5416666666666666,38.25,0.0449438202247191,80.172,1.061383,-1.875,3766.0,2966.0,3963.8571428571427
2021-02-20,0.25,32.958333333333336,0.037174721189591,68.073,1.052863,-1.9166666666666667,4530.0,4107.0,3804.714285714286
2021-02-21,0.4583333333333333,36.125,0.0689655172413793,69.172,0.8282060000000001,-2.1666666666666665,2993.0,3280.0,3928.4285714285716
2021-02-22,0.4583333333333333,26.666666666666668,0.0365853658536585,59.998,0.784618,-0.9166666666666666,4146.0,4353.0,3691.5714285714284
2021-02-23,0.4166666666666667,28.75,0.0481927710843373,58.001,1.059204,-38.375,2695.0,4134.0,3486.4285714285716
2021-02-24,0.20833333333333334,25.625,0.0251256281407035,72.157,0.7804730000000001,-0.5,2698.0,3577.0,3375.1428571428573
2021-02-25,0.2916666666666667,27.25,0.050691244239631304,90.856,0.728619,-2.2916666666666665,2798.0,3766.0,3420.714285714286
2021-02-26,0.25,22.5,0.0104166666666666,51.048,0.686471,-2.3333333333333335,4085.0,4530.0,2955.4285714285716
2021-02-27,0.2916666666666667,28.208333333333332,0.014869888475836401,69.576,0.815976,-2.0,1273.0,2993.0,2855.1428571428573
2021-02-28,0.375,31.333333333333332,0.0357142857142857,64.644,0.790158,-1.4166666666666667,2291.0,4146.0,2613.285714285714
2021-03-01,0.25,27.666666666666668,0.0271317829457364,62.181000000000004,0.678848,-0.25,2453.0,2695.0,2517.1428571428573
2021-03-02,0.375,30.833333333333332,0.0296296296296296,63.87800000000001,0.752285,-255.41666666666666,2022.0,2698.0,2514.8571428571427
2021-03-03,0.4166666666666667,26.291666666666668,0.0472103004291845,77.962,0.644699,-1.75,2682.0,2798.0,2556.4285714285716
2021-03-04,0.125,21.333333333333332,0.013824884792626701,53.65200000000001,0.605278,-2.3333333333333335,3089.0,4085.0,2213.285714285714
2021-03-05,0.3333333333333333,29.625,0.048076923076922996,60.833,0.7166739999999999,-2.5,1683.0,1273.0,2292.1428571428573
2021-03-06,0.5833333333333334,34.75,0.05333333333333331,51.41299999999999,0.797977,-7.75,1825.0,2291.0,2302.714285714286
2021-03-07,0.6666666666666666,66.375,0.1456000302663438,58.576,2.54426,-4.625,2365.0,2453.0,2387.0
2021-03-08,0.375,31.208333333333332,0.2669871794871795,54.754,2.317299,-1.0833333333333333,3043.0,2022.0,2379.285714285714
2021-03-09,0.16666666666666666,25.791666666666668,0.025000000000000005,66.079,0.778126,-1.7083333333333333,1968.0,2682.0,2436.285714285714
2021-03-10,0.4583333333333333,28.791666666666668,0.05000000000000001,65.784,0.991297,-1.375,3081.0,3089.0,2358.5714285714284
2021-03-11,0.625,41.75,0.028213166144200597,43.367,1.118324,-1.2083333333333333,2545.0,1683.0,2385.8571428571427
2021-03-12,0.4166666666666667,32.083333333333336,0.0344827586206896,49.529,0.966682,-1.0416666666666667,1874.0,1825.0,2294.5714285714284
2021-03-13,0.3333333333333333,28.833333333333332,0.0344827586206896,59.252,1.046176,-1.3333333333333333,1186.0,2365.0,2290.5714285714284
2021-03-14,0.75,37.791666666666664,0.0772200772200772,70.901,1.4874339999999997,-4.666666666666667,2337.0,3043.0,2786.5714285714284
2021-03-15,0.6666666666666666,45.833333333333336,0.2471859231465907,69.058,2.593904,-189.33333333333334,6515.0,1968.0,3283.8571428571427
2021-03-16,0.5833333333333334,29.166666666666668,0.079646017699115,74.019,1.244387,-3.4583333333333335,5449.0,3081.0,3498.8571428571427
2021-03-17,0.125,25.25,0.0338164251207729,79.365,1.068022,-54.0,4586.0,2545.0,3599.5714285714284
2021-03-18,0.3333333333333333,23.25,0.04697986577181199,62.842000000000006,1.029574,-1.4583333333333333,3250.0,1874.0,3798.0
2021-03-19,0.5,30.125,0.2468503937007874,73.87,5.224944,-2.9583333333333335,3263.0,1186.0,4305.142857142857
2021-03-20,0.6666666666666666,36.666666666666664,0.2881855640807047,69.849,4.595244,-2.2083333333333335,4736.0,2337.0,4452.0
2021-03-21,0.7083333333333334,34.75,0.239011913576092,73.934,3.522931,-2.9583333333333335,3365.0,6515.0,4143.714285714285
2021-03-22,0.375,22.791666666666668,0.18719358193433364,66.409,2.805885,-1.0,4357.0,5449.0,3787.714285714286
2021-03-23,0.2916666666666667,22.166666666666668,0.0585185185185185,69.312,3.0455729999999996,-1.375,2957.0,4586.0,3727.714285714286
2021-03-24,0.2916666666666667,27.708333333333332,0.0554511278195488,66.278,2.7244569999999997,-4.666666666666667,4166.0,3250.0,3718.5714285714284
2021-03-25,0.375,29.166666666666668,0.0614469151268399,67.713,2.582087,-1.375,3186.0,3263.0,3677.714285714286
2021-03-26,0.4166666666666667,25.666666666666668,0.0752316325199008,63.403,2.51086,-2.8333333333333335,2977.0,4736.0,3317.714285714286
2021-03-27,0.6666666666666666,26.166666666666668,0.0882674772036474,65.081,2.392373,-2.875,2216.0,3365.0,3298.1428571428573
2021-03-28,0.5,35.333333333333336,0.0484593837535014,117.651,2.198953,-1.25,3228.0,4357.0,3515.8571428571427
2021-03-29,0.4166666666666667,31.291666666666668,0.059510810220572107,73.824,2.190431,-4.0,5881.0,2957.0,3567.4285714285716
2021-03-30,1.0416666666666667,49.958333333333336,0.3358966393580774,68.226,4.01359,-3.125,3318.0,4166.0,3614.8571428571427
2021-03-31,0.375,28.041666666666668,0.4365517241379309,68.973,2.110641,-4.791666666666667,4498.0,3186.0,3651.714285714286
2021-04-01,0.5833333333333334,33.0,0.0502793296089385,68.458,1.508732,-12.625,3444.0,2977.0,3828.0
2021-04-02,0.6666666666666666,31.291666666666668,0.0468227424749163,66.051,1.689491,-5.041666666666667,4211.0,2216.0,3973.285714285714
2021-04-03,0.625,29.708333333333332,0.06148867313915849,65.862,1.479773,-4.041666666666667,3233.0,3228.0,3944.1428571428573
2021-04-04,0.375,33.25,0.046511627906976695,78.499,1.302543,-2.3333333333333335,3024.0,5881.0,3720.0
2021-04-05,0.4166666666666667,32.0,0.047970479704797,69.462,1.088042,-2.5833333333333335,4312.0,3318.0,3786.714285714286
2021-04-06,0.6666666666666666,31.708333333333332,0.0411522633744856,61.424,0.860824,-3.5833333333333335,3785.0,4498.0,3582.1428571428573
2021-04-07,0.375,27.833333333333332,0.0459770114942528,67.114,0.918788,-3.0416666666666665,3066.0,3444.0,3463.1428571428573
2021-04-08,0.2916666666666667,30.25,0.20474944863312303,81.181,3.0751329999999997,-45.5,2611.0,4211.0,3313.4285714285716
2021-04-09,0.5,32.583333333333336,0.2189528795811518,64.402,2.93634,-0.375,3163.0,3233.0,3164.1428571428573
2021-04-10,0.20833333333333334,20.875,0.10813397129186601,88.95800000000001,2.867898,-1.375,2188.0,3024.0,3202.714285714286
2021-04-11,0.75,36.708333333333336,0.0610687022900763,67.229,0.949404,-3.9583333333333335,3294.0,4312.0,3114.285714285714
2021-04-12,0.2916666666666667,25.083333333333332,0.0462184873949579,76.295,0.773168,-1.75,3693.0,3785.0,3063.5714285714284
2021-04-13,0.6666666666666666,30.291666666666668,0.047008547008547,69.094,0.8740450000000001,-6.5,3430.0,3066.0,3177.4285714285716
2021-04-14,0.3333333333333333,22.708333333333332,0.0502283105022831,71.558,0.9841289999999999,-1.625,3863.0,2611.0,3253.8571428571427
2021-04-15,0.3333333333333333,27.458333333333332,0.045662100456621,80.901,1.63297,-1.8333333333333333,3146.0,3163.0,3275.285714285714
2021-04-16,0.4583333333333333,23.75,0.1921621621621621,69.371,2.395411,-2.5416666666666665,3313.0,2188.0,3437.8571428571427
2021-04-17,0.5416666666666666,38.791666666666664,0.3115763546798029,77.848,2.315205,-2.9166666666666665,3326.0,3294.0,3444.714285714286
2021-04-18,0.5416666666666666,38.041666666666664,0.0583941605839416,71.632,1.051005,-2.0833333333333335,3342.0,3693.0,3377.0
2021-04-19,0.4583333333333333,28.041666666666668,0.0467289719626168,63.951,0.912138,-3.2083333333333335,3219.0,3430.0,3251.714285714286
2021-04-20,0.5833333333333334,33.375,0.0595744680851063,73.821,1.013969,-3.6666666666666665,2553.0,3863.0,3215.714285714286
2021-04-21,0.3333333333333333,25.708333333333332,0.0533980582524271,76.719,0.919407,-1.0833333333333333,3611.0,3146.0,3084.8571428571427
2021-04-22,0.375,26.291666666666668,0.0639269406392694,64.034,1.014651,-3.9166666666666665,2230.0,3313.0,3011.0
2021-04-23,0.5833333333333334,26.875,0.0458715596330275,56.51500000000001,1.063378,-4.166666666666667,2796.0,3326.0,2946.714285714286
2021-04-24,0.4166666666666667,34.166666666666664,0.3522081478945566,70.216,3.1887250000000003,-4.0,2876.0,3342.0,2984.714285714286
2021-04-25,0.7916666666666666,38.5,0.3231950207468879,82.676,2.676494,-2.125,3608.0,3219.0,3141.714285714286
2021-04-26,0.2916666666666667,27.375,0.0406091370558375,57.85999999999999,0.991698,-3.625,4318.0,2553.0,3239.1428571428573
2021-04-27,0.25,26.416666666666668,0.0689655172413793,59.619,1.126509,-5.916666666666667,3235.0,3611.0,3170.0
2021-04-28,0.16666666666666666,19.75,0.0357142857142857,51.167,0.9625340000000001,-9.958333333333334,3127.0,2230.0,3135.285714285714
2021-04-29,0.9583333333333334,40.833333333333336,0.0762711864406779,65.105,1.33973,-5.458333333333333,1987.0,2796.0,3233.285714285714
2021-04-30,0.4583333333333333,22.708333333333332,0.1990049751243781,66.553,2.579066,-5.541666666666667,3482.0,2876.0,3277.714285714286
2021-05-01,0.4166666666666667,33.541666666666664,0.1628118811881188,178.06000000000003,2.927266000000001,-4.666666666666667,3187.0,3608.0,3984.4285714285716
2021-05-02,0.4166666666666667,30.083333333333332,0.7351532567049809,64.002,2.400881,-3.0833333333333335,8555.0,4318.0,3732.1428571428573
2021-05-03,0.625,32.375,0.0685920577617328,66.083,1.239278,-4.208333333333333,2552.0,3235.0,3784.1428571428573
2021-05-04,0.7916666666666666,39.416666666666664,0.0836236933797909,58.431000000000004,1.175538,-8.125,3599.0,3127.0,3903.8571428571427
2021-05-05,0.875,36.75,0.059829059829059804,71.597,0.907193,-3.625,3965.0,1987.0,4222.714285714285
2021-05-06,0.5,35.875,0.04545454545454539,58.71200000000001,1.274254,-4.25,4219.0,3482.0,4144.0
2021-05-07,0.6666666666666666,34.5,0.069078947368421,60.334,1.209703,-5.458333333333333,2931.0,3187.0,4144.571428571428
2021-05-08,0.625,39.875,0.043343653250773904,55.779,1.223218,-4.625,3191.0,8555.0,3336.714285714286
2021-05-09,0.625,35.583333333333336,0.062111801242236,58.818999999999996,1.181367,-4.0,2900.0,2552.0,3399.8571428571427
2021-05-10,0.4583333333333333,32.333333333333336,0.0321543408360128,65.103,0.98596,-3.9583333333333335,2994.0,3599.0,3173.285714285714
2021-05-11,0.3333333333333333,27.583333333333332,0.0321428571428571,58.859,0.922164,-4.041666666666667,2013.0,3965.0,3034.8571428571427
2021-05-12,0.4583333333333333,30.708333333333332,0.028469750889679696,62.641,0.830578,-6.833333333333333,2996.0,4219.0,2941.4285714285716
2021-05-13,0.75,43.5,0.0429042904290429,77.707,0.6882800000000001,-3.75,3565.0,2931.0,3042.4285714285716
2021-05-14,0.7083333333333334,36.583333333333336,0.0773809523809523,65.025,0.91888,-4.25,3638.0,3191.0,3162.714285714286
2021-05-15,0.6666666666666666,35.291666666666664,0.0332225913621262,58.986,0.819413,-3.625,4033.0,2900.0,3202.714285714286
2021-05-16,0.5,35.75,0.029126213592233,64.84,0.966552,-2.9583333333333335,3180.0,2994.0,3181.8571428571427
2021-05-17,0.5833333333333334,30.541666666666668,0.050387596899224806,62.145999999999994,0.8598469999999999,-6.125,2848.0,2013.0,3372.8571428571427
2021-05-18,0.4166666666666667,21.75,0.025104602510460195,64.047,0.955409,-3.2916666666666665,3350.0,2996.0,3301.0
2021-05-19,0.20833333333333334,21.0,0.0521327014218009,68.509,0.874604,-3.4583333333333335,2493.0,3565.0,3113.8571428571427
2021-05-20,0.125,19.458333333333332,0.02,69.456,0.6858460000000001,-4.083333333333333,2255.0,3638.0,2915.4285714285716
2021-05-21,0.4583333333333333,24.0,0.0502793296089385,57.511,0.92399,-22.583333333333332,2249.0,4033.0,2749.1428571428573
2021-05-22,0.125,24.0,0.029850746268656702,63.48,1.238221,-3.9583333333333335,2869.0,3180.0,2556.8571428571427
2021-05-23,0.625,32.041666666666664,0.0383141762452107,69.982,1.123647,-4.541666666666667,1834.0,2848.0,2729.1428571428573
2021-05-24,0.125,21.291666666666668,0.0257731958762886,61.209,0.951331,-4.291666666666667,4054.0,3350.0,2569.8571428571427
2021-05-25,0.4166666666666667,25.833333333333332,0.0247524752475247,44.393,0.894982,-4.416666666666667,2235.0,2493.0,2424.8571428571427
2021-05-26,0.375,27.583333333333332,0.0341463414634146,49.43699999999999,0.915147,-5.916666666666667,1478.0,2255.0,2429.285714285714
2021-05-27,0.4166666666666667,24.958333333333332,0.0448717948717948,70.104,0.853157,-15.333333333333334,2286.0,2249.0,2700.0
2021-05-28,0.20833333333333334,24.125,0.0165745856353591,58.214,1.042143,-6.75,4144.0,2869.0,2535.1428571428573
2021-05-29,0.2916666666666667,22.416666666666668,0.031578947368421,48.483,1.090291,-2.4583333333333335,1715.0,1834.0,2466.5714285714284
2021-05-30,0.375,26.458333333333332,0.0272727272727272,42.835,0.916578,-3.7083333333333335,1354.0,4054.0,2113.0
2021-05-31,0.2916666666666667,20.333333333333332,0.0376344086021505,47.22299999999999,0.916897,-2.4166666666666665,1579.0,2235.0,1987.2857142857142
2021-06-01,0.25,33.458333333333336,0.0350194552529182,50.24100000000001,1.092164,-5.583333333333333,1355.0,1478.0,2334.8571428571427
2021-06-02,0.4166666666666667,45.958333333333336,0.1010063819342169,51.416,5.493927,-4.125,3911.0,2286.0,2382.0
2021-06-03,0.625,43.166666666666664,0.1158267020335985,50.411,6.421789999999999,-100.66666666666667,2616.0,4144.0,2234.714285714286
2021-06-04,0.5833333333333334,41.916666666666664,0.029850746268656702,50.291,2.645549,-3.7083333333333335,3113.0,1715.0,2463.8571428571427
2021-06-05,0.7083333333333334,38.916666666666664,0.0362537764350453,61.92600000000001,2.216784,-3.5,3319.0,1354.0,2845.8571428571427
2021-06-06,1.7916666666666667,92.33333333333333,0.0936254980079681,48.229000000000006,2.706049,-33.958333333333336,4028.0,1579.0,4688.857142857143
2021-06-07,1.5,72.66666666666667,0.063047285464098,48.76500000000001,1.999917,-6.041666666666667,14480.0,1355.0,5471.428571428572
2021-06-08,1.0416666666666667,62.0,0.0520361990950226,48.330999999999996,1.6751820000000002,-66.58333333333333,6833.0,3911.0,5809.428571428572
2021-06-09,0.25,31.75,0.0935344827586207,49.495,4.534748,-0.375,6277.0,2616.0,5649.428571428572
2021-06-10,0.25,29.75,0.1740074441687345,48.692,3.950079,-2.2916666666666665,1496.0,3113.0,5409.142857142857
2021-06-11,0.041666666666666664,22.166666666666668,0.1233333333333333,48.409,3.304938,-0.625,1431.0,3319.0,5069.142857142857
2021-06-12,0.4583333333333333,27.75,0.18512859689330283,51.379,3.269157,-2.9583333333333335,939.0,4028.0,4827.142857142857
2021-06-13,0.3333333333333333,19.625,0.3658536585365853,54.129,3.4121740000000003,-0.20833333333333334,2334.0,14480.0,3060.1428571428573
2021-06-14,0.375,29.583333333333332,0.1299238201412114,54.829,3.163539,-3.7083333333333335,2111.0,6833.0,2310.5714285714284
2021-06-15,0.375,26.666666666666668,0.0626376315145583,60.428,2.762996,-1.125,1586.0,6277.0,1680.857142857143
2021-06-16,0.375,25.541666666666668,0.04347826086956521,62.70000000000001,1.7469089999999998,-8.166666666666666,1869.0,1496.0,1793.857142857143
2021-06-17,0.4583333333333333,27.625,0.035,56.484,1.71988,-1.5,2287.0,1431.0,1819.5714285714287
2021-06-18,0.20833333333333334,22.916666666666668,0.0342465753424657,47.330000000000005,1.35261,-1.4583333333333333,1611.0,939.0,1863.2857142857142
2021-06-19,0.4166666666666667,28.458333333333332,0.0303030303030303,47.285,1.709402,-3.7083333333333335,1245.0,2334.0,1728.0
2021-06-20,0.25,19.833333333333332,0.0275862068965517,50.308,2.032148,-6.416666666666667,1387.0,2111.0,1663.142857142857
2021-06-21,0.3333333333333333,19.416666666666668,0.0775862068965517,48.888,1.6852290000000003,-5.583333333333333,1657.0,1586.0,1669.142857142857
2021-06-22,0.25,17.083333333333332,0.032520325203252,49.722,1.701932,-3.125,1628.0,1869.0,1853.857142857143
2021-06-23,0.20833333333333334,14.416666666666666,0.0234375,56.762,1.654879,-1.9166666666666667,3162.0,2287.0,1842.5714285714287
2021-06-24,0.16666666666666666,15.541666666666666,0.0252100840336134,46.701,1.9500090000000003,-2.4583333333333335,2208.0,1611.0,1781.142857142857
2021-06-25,0.08333333333333333,13.625,0.0229885057471264,54.967999999999996,1.595251,-5.5,1181.0,1245.0,1877.4285714285713
2021-06-26,0.2916666666666667,16.25,0.0158730158730158,46.978,2.20022,-3.0,1919.0,1387.0,1936.857142857143
2021-06-27,0.2916666666666667,17.541666666666668,0.0166666666666666,38.148,1.453343,-3.875,1803.0,1657.0,1900.857142857143
2021-06-28,0.3333333333333333,18.625,0.0158730158730158,48.119,1.16513,-2.5416666666666665,1405.0,1628.0,1886.7142857142858
2021-06-29,0.20833333333333334,15.916666666666666,0.0220588235294117,52.328,1.345962,-2.2916666666666665,1529.0,3162.0,1666.0
2021-06-30,0.375,23.375,0.0445859872611464,45.214,1.656468,-3.0416666666666665,1617.0,2208.0,1603.7142857142858
2021-07-01,0.4583333333333333,21.291666666666668,0.11792071197410998,39.238,2.572189,-2.4166666666666665,1772.0,1181.0,1574.5714285714287
2021-07-02,0.20833333333333334,19.083333333333332,0.4873134328358209,98.66199999999999,2.338373,-1.9583333333333333,977.0,1919.0,1624.142857142857
2021-07-03,0.25,14.916666666666666,0.016260162601626,51.776,1.223785,-0.2916666666666667,2266.0,1803.0,1551.142857142857
2021-07-04,0.4583333333333333,25.25,0.1317829457364341,55.895999999999994,2.105082,-3.2083333333333335,1292.0,1405.0,1653.2857142857142
2021-07-05,0.20833333333333334,20.75,0.0472440944881889,64.757,1.393343,-1.5,2120.0,1529.0,1735.5714285714287
2021-07-06,0.6666666666666666,32.666666666666664,0.5022439820481437,62.314,3.327745,-12.791666666666666,2105.0,1617.0,1931.142857142857
2021-07-07,0.6666666666666666,31.25,0.273191094619666,60.044000000000004,2.868604,-15.291666666666666,2986.0,1772.0,2165.714285714286
2021-07-08,0.75,27.291666666666668,0.0603448275862069,63.311,1.589272,-12.416666666666666,3414.0,977.0,2433.4285714285716
2021-07-09,0.375,22.541666666666668,0.0314960629921259,53.315,1.553921,-9.916666666666666,2851.0,2266.0,2367.714285714286
2021-07-10,0.5416666666666666,29.958333333333332,0.052,59.227,1.493855,-18.541666666666668,1806.0,1292.0,2647.285714285714
2021-07-11,0.625,32.125,0.06148867313915849,64.37,1.7450660000000002,-13.416666666666666,3249.0,2120.0,2777.285714285714
2021-07-12,0.5,28.916666666666668,0.0517928286852589,60.233,1.3563540000000003,-9.291666666666666,3030.0,2105.0,2819.8571428571427
2021-07-13,0.7083333333333334,27.75,0.0553191489361702,63.879,1.309719,-10.625,2403.0,2986.0,2777.285714285714
2021-07-14,0.8333333333333334,37.25,0.225715711628329,57.681000000000004,2.6892410000000004,-13.916666666666666,2688.0,3414.0,2674.4285714285716
2021-07-15,0.6666666666666666,34.625,0.48792343916147657,54.474,2.230809,-19.5,2694.0,2851.0,2694.0
2021-07-16,0.75,33.25,0.1729166666666666,57.09799999999999,2.331566,-12.375,2988.0,1806.0,2843.5714285714284
2021-07-17,0.625,30.666666666666668,1.8132387706855788,58.406,3.8993890000000007,-11.0,2853.0,3249.0,2712.1428571428573
2021-07-18,0.625,24.625,0.042857142857142795,55.330999999999996,1.495089,-14.625,2329.0,3030.0,2736.5714285714284
2021-07-19,0.625,27.75,0.059090909090909,78.075,1.125398,-90.5,3201.0,2403.0,2871.8571428571427
2021-07-20,0.7916666666666666,33.875,0.04247104247104241,51.103,1.094382,-15.791666666666666,3350.0,2688.0,2895.4285714285716
2021-07-21,0.4583333333333333,25.916666666666668,0.0409090909090909,55.70000000000001,1.129265,-13.958333333333334,2853.0,2694.0,2899.5714285714284
2021-07-22,0.2916666666666667,26.125,0.0481927710843373,66.872,0.8139499999999998,-9.916666666666666,2723.0,2988.0,2768.0
